0.0000000000	0.0000000000
0.0000000000	0.9912472648
0.0000000000	0.9912472648
0.0000000000	0.9912472648
0.0000000000	0.9912472648
0.0000000000	0.9533187454
0.0000000000	0.8913202042
0.0000000000	0.7104303428
0.0000000000	0.9682539683
0.0000000000	0.9610389610
0.0000000000	0.9523809524
0.0000000000	0.9422799423
0.0000000000	0.9033189033
0.0000000000	0.7979797980
0.0000000000	0.6233766234
0.0004697041	0.9912472648
0.0042949177	0.8183547313
0.0057265569	0.9828815977
0.0057265569	0.9381835473
0.0057265569	1.0000000000
0.0057265569	1.0000000000
0.0057265569	1.0000000000
0.0057265569	1.0000000000
0.0060562879	0.9769119769
0.0071530758	0.8871831489
0.0093940817	0.9912472648
0.0100214746	1.0000000000
0.0128755365	0.9667975723
0.0185979971	0.9896465548
0.0243378669	1.0000000000
0.0286123033	1.0000000000
0.0352689704	0.9812409812
0.0414878398	1.0000000000
0.0615164521	1.0000000000
0.0676373884	0.9934354486
0.0886981402	1.0000000000
0.1080887616	1.0000000000
0.1230329041	1.0000000000
0.2017167382	1.0000000000
0.4163090129	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
