1500	0.1183665304	0.9947468743	0.0083812629
2000	0.1341054396	0.9947967573	0.0075815854
2500	0.1378639813	0.9962541020	0.2227923821
3000	0.1800424993	0.9832447086	0.8241909101
3500	0.1909011342	0.9814250733	0.8003871139
4000	0.2247217042	0.9614857974	0.9860857897
4500	0.3170352450	0.9252773055	0.9703296402
5000	0.3558233218	0.9140090581	0.9667290222
5500	0.5245404909	0.8346550640	0.9263261016
6000	0.6015464864	0.7902113165	0.9099355277
6500	0.6619195968	0.7515098875	0.8918887107
7000	0.8310015264	0.6382654116	0.8246572587
7500	0.9490829018	0.5417467562	0.7657949483
