1500	0.1073649850	1.0000000000	0.0044334747
2000	0.1232600421	1.0000000000	0.0067326064
2500	0.1356431044	1.0000000000	0.0093313980
3000	0.1578850479	1.0000000000	0.0055590517
3500	0.1864656082	0.9946664156	0.2057540507
4000	0.2364401343	0.9712221256	0.9871913989
4500	0.3080629142	0.9314002316	0.9722012718
5000	0.3635695747	0.9149950014	0.9659450330
5500	0.4366223219	0.8776527894	0.9497358949
6000	0.5709837889	0.8103516424	0.9174362854
6500	0.7306261083	0.7021722060	0.8664544297
7000	0.8365676047	0.6224971075	0.8220185794
7500	0.9936644288	0.5036222046	0.7405224278
