1500	0.1183193563	0.9947531258	0.7993247449
2000	0.1314881932	0.9950632089	0.7992621099
2500	0.1462586187	0.9946693841	0.9978576801
3000	0.1682480022	0.9939612102	0.7984019730
3500	0.1872497950	0.9942975256	0.8280871422
4000	0.2025702869	0.9939899100	0.8184045414
4500	0.2212622777	0.9921472636	0.8066349221
5000	0.2605260336	0.9868778704	0.9924831051
5500	0.2775395258	0.9856251047	0.9940512267
6000	0.3370208954	0.9727774487	0.9896111676
6500	0.4053706757	0.9457158181	0.9854686477
7000	0.8234316286	0.6409611281	0.8271278947
7500	0.9630933912	0.5125536313	0.7530377573
