1500	0.1299794029	0.9905010874	0.4038967141
2000	0.1463484768	0.9909924043	0.7981604564
2500	0.1515767061	0.9938614745	0.7971526958
3000	0.1781846549	0.9943151802	0.7973846224
3500	0.1897207590	0.9909351386	0.7967470446
4000	0.2575551718	0.9616666082	0.9823481888
4500	0.2609207322	0.9607289004	0.6109571725
5000	0.3385825915	0.9283192619	0.6217204500
5500	0.4744886013	0.8612791738	0.9404137762
6000	0.5632648504	0.8006697362	0.9214790408
6500	0.6852442643	0.7304017966	0.8843672457
7000	0.7851497430	0.6726309739	0.8448563379
7500	0.9956407125	0.4966030951	0.7389273031
