1500	0.1073649850	1.0000000000	0.0044334747
2000	0.1232600421	1.0000000000	0.0067326064
2500	0.1356431044	1.0000000000	0.0093313980
3000	0.1578850479	1.0000000000	0.0055590517
3500	0.1965959164	0.9832727644	0.5959729840
4000	0.2051034310	0.9831244703	0.9915724502
4500	0.2759965626	0.9503596533	0.9808133626
5000	0.3702078446	0.9179615384	0.9657304650
5500	0.4270227216	0.8854315764	0.7855599981
6000	0.5462011111	0.8372813514	0.8060101666
6500	0.6429406663	0.7862372753	0.9028546039
7000	0.8493936335	0.6188332288	0.8148587767
7500	0.9386181794	0.5675052525	0.7777169580
