1500	0	584 2 11 903 0.9889923793
1500	1	578 0 5 917 0.9956933678
1500	2	591 9 8 892 0.9858215179
1500	3	572 6 14 908 0.9828178694
1500	4	576 0 22 902 0.9812606474
2000	0	761 1 14 1224 0.9902407287
2000	1	793 6 8 1193 0.9912500000
2000	2	792 5 4 1199 0.9943502825
2000	3	759 2 19 1220 0.9863547758
2000	4	793 9 10 1188 0.9881619938
2500	0	953 3 21 1523 0.9875647668
2500	1	989 0 2 1509 0.9989898990
2500	2	980 1 11 1508 0.9939148073
2500	3	998 4 6 1492 0.9950149551
2500	4	995 4 22 1479 0.9871031746
3000	0	1136 9 41 1814 0.9784668389
3000	1	1157 17 35 1791 0.9780219780
3000	2	1162 6 28 1804 0.9855810008
3000	3	1213 1 9 1777 0.9958949097
3000	4	1159 9 31 1801 0.9830364716
3500	0	1350 6 21 2123 0.9900990099
3500	1	1316 28 71 2085 0.9637495423
3500	2	1314 35 88 2063 0.9552889858
3500	3	1337 26 75 2062 0.9636036036
3500	4	1338 17 90 2055 0.9615522817
4000	0	1565 8 17 2410 0.9920760697
4000	1	1543 24 44 2389 0.9784400761
4000	2	1549 22 70 2359 0.9711598746
4000	3	1566 18 42 2374 0.9812030075
4000	4	1562 13 54 2371 0.9790034472
4500	0	1678 19 100 2703 0.9657553957
4500	1	1727 1 75 2697 0.9784702550
4500	2	1692 35 128 2645 0.9540456724
4500	3	1762 26 69 2643 0.9737496546
4500	4	1666 69 177 2588 0.9312465064
5000	0	1725 68 254 2953 0.9146341463
5000	1	1777 72 221 2930 0.9238367559
5000	2	1730 2 275 2993 0.9258763714
5000	3	1735 62 324 2879 0.8998962656
5000	4	1794 72 214 2920 0.9261744966
5500	0	1937 65 244 3254 0.9261295721
5500	1	1862 152 364 3122 0.8783018868
5500	2	1786 139 411 3164 0.8665696264
5500	3	1842 156 389 3113 0.8711279262
5500	4	1858 0 331 3311 0.9182110205
6000	0	1839 145 540 3476 0.8429979372
6000	1	1788 167 648 3397 0.8143930767
6000	2	1935 132 536 3397 0.8527985897
6000	3	1712 165 671 3452 0.8037558685
6000	4	1719 246 682 3353 0.7874484654
6500	0	1807 209 781 3703 0.7849695917
6500	1	2091 8 521 3880 0.8877096158
6500	2	1837 238 809 3616 0.7782249523
6500	3	1867 154 709 3770 0.8122688710
6500	4	1821 209 795 3675 0.7839001291
7000	0	1744 348 1055 3853 0.7131465958
7000	1	1977 294 822 3907 0.7798816568
7000	2	1818 275 986 3921 0.7424954054
7000	3	1834 292 969 3905 0.7441671739
7000	4	1581 290 1225 3904 0.6760744067
7500	0	1730 449 1262 4059 0.6691162251
7500	1	1626 339 1400 4135 0.6515728311
7500	2	1667 433 1340 4060 0.6528294498
7500	3	1751 376 1268 4105 0.6805285659
7500	4	1700 497 1298 4005 0.6544754572
