1500	0.1172169873	0.9949200361	0.0058459134
2000	0.1339841890	0.9949211473	0.0070210461
2500	0.1441679188	0.9958559921	0.0051803584
3000	0.1684409491	0.9974763820	0.0661173058
3500	0.2016989369	0.9767849173	0.8092038252
4000	0.2348887400	0.9653251284	0.9867824750
4500	0.2741452953	0.9432965036	0.9768496273
5000	0.3589254068	0.9243975548	0.9702462068
5500	0.4367383578	0.8911438829	0.9576135079
6000	0.5224154233	0.8440161379	0.8126394480
6500	0.7440187787	0.7053019092	0.8625766777
7000	0.8141666643	0.6570825309	0.8334082529
7500	0.9414516713	0.5693133523	0.7761504713
