1500	0.1207022539	0.9935344932	0.0093069827
2000	0.1350934883	0.9946520442	0.0092487221
2500	0.1466974243	0.9949423586	0.0096164140
3000	0.1694266524	0.9949457559	0.0101938963
3500	0.1877864840	0.9946837208	0.0108067343
4000	0.2015949309	0.9946572437	0.0097147601
4500	0.2174726245	0.9948344824	0.0101263762
5000	0.2539894462	0.9910495599	0.0168844357
5500	0.2695769881	0.9916031061	0.0246270130
6000	0.3225447959	0.9834585392	0.0871375926
6500	0.3881503971	0.9562179061	0.3463343537
7000	0.4791278719	0.9229728563	0.8847765383
7500	0.6357850886	0.8249044071	0.9363374355
