1500	0	0.1267483574
1500	1	0.1403369099
1500	2	0.1009508428
1500	3	0.1119938012
1500	4	0.1262578793
2000	0	0.1391757793
2000	1	0.1324353392
2000	2	0.1278765803
2000	3	0.1622967369
2000	4	0.1374498939
2500	0	0.1687783880
2500	1	0.1645933688
2500	2	0.1568350072
2500	3	0.1741540825
2500	4	0.1479562582
3000	0	0.1721710090
3000	1	0.1909585118
3000	2	0.1839069222
3000	3	0.1664398780
3000	4	0.1669402582
3500	0	0.2011933839
3500	1	0.2271622375
3500	2	0.1887310814
3500	3	0.2178164933
3500	4	0.1916784243
4000	0	0.1960787358
4000	1	0.2218544872
4000	2	0.1931851374
4000	3	0.2328167344
4000	4	0.2657553555
4500	0	0.2200797947
4500	1	0.2434010759
4500	2	0.2498262477
4500	3	0.2238061959
4500	4	0.2098187445
5000	0	0.2616932105
5000	1	0.2623734318
5000	2	0.2614363578
5000	3	0.2776602581
5000	4	0.2812418590
5500	0	0.2797350541
5500	1	0.2824785577
5500	2	0.2947274177
5500	3	0.2767873932
5500	4	0.2777569380
6000	0	0.3257028742
6000	1	0.3255151241
6000	2	0.3567037639
6000	3	0.3647429525
6000	4	0.3405074030
6500	0	0.3882260408
6500	1	0.3692933584
6500	2	0.4031549079
6500	3	0.4003693914
6500	4	0.4272989837
7000	0	0.4763680649
7000	1	0.4594768313
7000	2	0.4252982152
7000	3	0.5222430261
7000	4	0.4946314697
7500	0	0.5243284140
7500	1	0.5009716097
7500	2	0.5496036573
7500	3	0.5498038347
7500	4	0.5484840898
