20000	34863	174	1082	42	653	591	63	691	462	920	988	460	716	1015	374	277	486	862	759	608	312	159	633	617	160	165	21	604	752	422	1012	198	209	519	281	1068	1878.1340835530	0.9999835971
20000	34863	146	149	493	22	385	994	515	82	625	694	99	607	861	244	456	274	320	877	518	294	313	816	500	336	354	123	130	74	761	710	864	431	580	438	209	1875.8199792760	0.9999628399
20000	34863	985	927	853	1009	275	147	245	108	23	749	714	1056	875	144	218	72	1089	615	389	418	61	78	505	475	843	357	509	141	400	193	464	391	1070	369	412	1875.8462172710	0.9999881247
20000	34863	609	213	642	375	608	390	803	457	767	177	121	646	620	996	281	22	309	866	1067	536	413	232	35	85	890	278	381	399	711	593	32	692	271	496	700	1875.6258742883	0.9999945422
20000	34863	857	494	648	66	597	60	919	41	825	845	736	486	513	404	997	751	395	219	994	806	918	352	1018	480	292	252	977	1009	109	320	279	243	104	884	850	1871.7014824031	0.9999932693
20000	34863	734	41	245	738	99	106	143	751	867	239	56	621	306	1009	311	330	161	483	1056	921	461	857	93	548	291	799	227	534	49	749	931	88	62	337	121	1879.2194833824	0.9999828359
20000	34863	846	609	875	879	376	297	574	589	72	709	20	953	518	260	700	772	598	580	853	382	12	160	696	563	593	483	934	699	223	470	966	281	533	39	428	1877.6512700758	0.9999849339
20000	34863	823	1035	127	972	154	60	908	982	281	781	822	648	432	337	906	331	1086	1083	942	291	674	317	47	37	136	186	404	365	727	701	547	20	296	767	477	1872.8216650017	0.9999757929
20000	34863	528	1001	940	937	218	698	335	504	898	627	621	1030	974	463	465	45	349	513	525	1008	334	348	939	561	1019	76	216	68	312	264	741	641	502	249	304	1876.1140380537	0.9999803874
20000	34863	565	544	954	903	256	19	983	160	961	24	330	574	384	233	390	350	656	989	511	483	433	613	575	195	157	552	45	177	387	646	481	445	141	854	637	1880.0564976190	0.9999936935
20000	69482	174	1082	42	651	591	63	690	461	920	989	459	715	1015	373	276	485	860	759	609	311	158	633	616	159	164	20	605	752	423	1013	197	209	521	281	1068	1883.0806825146	0.9999710080
20000	69482	146	149	493	22	384	995	515	81	623	694	97	607	861	243	456	274	319	877	519	295	313	817	501	335	353	123	131	75	762	712	866	432	583	439	210	1876.9050466481	0.9999828876
20000	69482	985	926	852	1009	273	146	242	107	24	744	709	1056	873	145	220	74	1089	613	390	419	63	79	506	476	843	356	510	141	400	193	463	389	1070	368	413	1877.6261055423	0.9999793407
20000	69482	609	213	644	377	610	392	804	458	769	178	121	646	621	996	283	22	309	867	1067	536	414	232	35	84	890	277	380	398	715	596	33	695	273	498	703	1874.4676150895	0.9999872002
20000	69482	857	495	648	68	598	61	919	42	825	845	734	487	514	405	997	749	395	219	993	806	917	352	1017	478	291	254	976	1007	108	319	280	244	104	882	849	1878.0529820792	0.9999866412
20000	69482	734	42	246	737	99	106	144	752	867	241	56	623	308	1009	311	330	163	486	1055	922	465	858	94	551	293	801	230	537	49	753	934	89	62	337	122	1879.1782233845	0.9999929445
20000	69482	846	610	875	880	377	295	573	589	73	710	20	952	518	258	701	772	598	579	854	380	11	158	696	561	592	480	934	699	221	466	964	278	529	37	425	1874.5676924475	0.9999908713
20000	69482	823	1035	127	971	154	59	906	982	280	780	821	647	432	336	907	330	1085	1083	943	288	674	315	45	35	134	183	400	361	724	698	545	18	295	765	475	1881.4778486954	0.9999639640
20000	69482	528	1001	940	937	218	699	335	505	898	629	623	1030	973	464	465	45	348	513	525	1008	333	347	941	562	1019	77	219	68	313	265	742	641	503	250	305	1877.4741319435	0.9999824726
20000	69482	565	544	954	902	256	19	982	160	961	25	329	572	382	231	387	349	655	990	510	482	432	612	574	194	158	550	46	176	388	644	481	444	142	853	636	1876.8199426817	0.9999785874
20000	104455	174	1082	43	652	591	63	689	461	919	989	459	716	1015	372	275	483	861	759	606	309	157	630	614	158	163	21	601	751	419	1013	196	207	516	279	1069	1878.9107335542	0.9999828875
20000	104455	146	149	493	22	383	994	514	81	624	695	98	608	862	244	458	274	320	878	520	295	312	818	502	336	352	123	131	75	762	711	867	432	583	438	207	1877.4249928566	0.9999782759
20000	104455	985	927	854	1010	275	147	244	107	24	746	710	1057	873	144	218	73	1089	614	389	420	62	77	507	478	843	357	511	141	402	194	467	393	1070	371	415	1880.9684739292	0.9999919124
20000	104455	609	213	644	377	611	394	805	460	769	180	121	646	620	997	284	22	311	868	1067	537	416	233	35	85	891	278	382	401	714	593	33	693	271	497	702	1878.4332869495	0.9999830640
20000	104455	857	494	648	68	597	61	919	41	826	846	736	485	513	404	997	751	395	219	994	807	917	352	1017	479	291	253	976	1007	108	320	281	244	104	882	849	1877.0802677119	0.9999963493
20000	104455	734	41	245	738	98	106	144	751	866	240	57	623	307	1009	310	329	162	484	1055	923	463	858	93	550	290	801	229	537	49	755	936	90	63	337	124	1879.5364173446	0.9999839603
20000	104455	846	610	875	879	376	298	574	588	72	707	20	951	516	258	699	770	597	580	852	380	12	158	696	561	593	481	934	700	224	468	965	281	531	39	429	1877.2977914826	0.9999905609
