1500	0	0.1067605185
1500	1	0.1106142423
1500	2	0.0987468951
1500	3	0.0993598741
1500	4	0.1213433952
2000	0	0.1134501039
2000	1	0.1227152455
2000	2	0.1240311281
2000	3	0.1514743574
2000	4	0.1251859377
2500	0	0.1106389957
2500	1	0.1514312804
2500	2	0.1508464888
2500	3	0.1137229408
2500	4	0.1352881639
3000	0	0.1382161956
3000	1	0.1986928649
3000	2	0.1790078652
3000	3	0.1642822946
3000	4	0.1637610996
3500	0	0.1785151435
3500	1	0.2030558146
3500	2	0.1951309573
3500	3	0.2474318379
3500	4	0.2051766656
4000	0	0.2248062563
4000	1	0.2690110358
4000	2	0.2356754706
4000	3	0.2608299442
4000	4	0.2288417353
4500	0	0.2477348530
4500	1	0.2502745061
4500	2	0.3477562398
4500	3	0.2658281552
4500	4	0.2366138939
5000	0	0.3321993966
5000	1	0.3500271001
5000	2	0.2800123193
5000	3	0.3572969594
5000	4	0.3393785639
5500	0	0.4552191512
5500	1	0.4547637637
5500	2	0.5392032879
5500	3	0.4331315903
5500	4	0.4264646526
6000	0	0.5851675443
6000	1	0.5637900469
6000	2	0.6172801862
6000	3	0.5539788724
6000	4	0.6228706976
6500	0	0.6699612980
6500	1	0.7036415045
6500	2	0.6907332992
6500	3	0.6644821611
6500	4	0.7635838631
7000	0	0.8644506099
7000	1	0.7871017545
7000	2	0.7818991917
7000	3	0.8515451044
7000	4	0.7974416882
7500	0	0.9579904311
7500	1	0.9139639703
7500	2	0.8705614079
7500	3	0.9394084047
7500	4	0.9364615238
