1500	0.0977382312	1.0000000000	0.0052940173
2000	0.1105989613	1.0000000000	0.0054239396
2500	0.1199628693	1.0000000000	0.0044625135
3000	0.1372870159	1.0000000000	0.0036645126
3500	0.1553604959	0.9993617656	0.0034679174
4000	0.1663140418	0.9997502872	0.0022306753
4500	0.1803837362	0.9988372505	0.0040674970
5000	0.2180987872	0.9948513788	0.0122844681
5500	0.2303254866	0.9957936161	0.0230233863
6000	0.2823984193	0.9860655958	0.6223225477
6500	0.3402458110	0.9619092007	0.9284618060
7000	0.4082586414	0.9373165978	0.9842052822
7500	0.5368315929	0.8747245263	0.9626195072
