0.0000000000	0.0000000000
0.0000000000	0.8183584264
0.0000000000	0.6707139388
0.0000000000	0.4737864078
0.0000000000	0.3203883495
0.0002518892	0.5786407767
0.0003400204	0.9120932492
0.0006800408	0.9596891695
0.0015113350	0.6475728155
0.0015345269	0.8141215107
0.0020460358	0.9044334975
0.0027201632	0.9737736765
0.0032745592	0.6990291262
0.0035264484	0.7533980583
0.0035805627	0.9625615764
0.0044202652	0.9825157844
0.0051150895	0.9868637110
0.0054403264	0.9849441476
0.0071611253	0.9924466338
0.0088161209	0.8087378641
0.0107416880	0.9940886700
0.0136008160	0.9864011656
0.0168797954	0.9954022989
0.0224181360	0.8504854369
0.0285617137	0.9864011656
0.0358056266	0.9954022989
0.0422680412	0.8794044665
0.0525773196	0.9451612903
0.0571788413	0.8922330097
0.0697041823	0.9878581836
0.0701030928	0.9806451613
0.0818414322	0.9954022989
0.1082474227	0.9930521092
0.1567010309	0.9952853598
0.1652173913	0.9954022989
0.2216494845	0.9965260546
0.3020618557	0.9965260546
0.4092783505	0.9965260546
0.5443298969	0.9965260546
0.7226804124	0.9965260546
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
