1500	0.1111391832	0.9961350529	0.4022615568
2000	0.1322687665	0.9928750061	0.7956352147
2500	0.1499439297	0.9888559441	0.9959093037
3000	0.1830867032	0.9839406012	0.9936474141
3500	0.2130368830	0.9706647443	0.9868687317
4000	0.2286594248	0.9655264552	0.9855927739
4500	0.2688159826	0.9563228149	0.7955552891
5000	0.3340383531	0.9361096152	0.6088664386
5500	0.4158841558	0.8917205273	0.7966872319
6000	0.5145493360	0.8552078574	0.7362826114
6500	0.6686302862	0.7697893906	0.9017720636
7000	0.7754336500	0.6787735592	0.8517225985
7500	0.9490984435	0.5395872433	0.7675463728
