1500	0	0.1631345533
1500	1	0.1484291724
1500	2	0.1058610617
1500	3	0.1075310964
1500	4	0.1331937195
2000	0	0.1429023592
2000	1	0.1324353392
2000	2	0.1275959278
2000	3	0.1870029583
2000	4	0.1398409660
2500	0	0.1687783880
2500	1	0.1628084393
2500	2	0.1566528293
2500	3	0.1741540825
2500	4	0.1505369939
3000	0	0.1723272209
3000	1	0.1909585118
3000	2	0.1759057649
3000	3	0.1664398780
3000	4	0.1610289561
3500	0	0.1832505698
3500	1	0.2226961407
3500	2	0.1769974629
3500	3	0.2178164933
3500	4	0.1903170132
4000	0	0.1916461578
4000	1	0.2229051713
4000	2	0.1877745049
4000	3	0.2309636036
4000	4	0.2619012372
4500	0	0.2028925480
4500	1	0.2094046598
4500	2	0.2249388740
4500	3	0.2117664735
4500	4	0.1953039619
5000	0	0.2060996815
5000	1	0.2053650174
5000	2	0.2316260372
5000	3	0.2282550841
5000	4	0.2182344247
5500	0	0.2399386586
5500	1	0.2301429440
5500	2	0.2375658306
5500	3	0.2210590001
5500	4	0.2262981618
6000	0	0.2761953564
6000	1	0.2774003153
6000	2	0.2996373308
6000	3	0.2799128536
6000	4	0.2777985436
6500	0	0.3347381788
6500	1	0.3405720219
6500	2	0.3476356762
6500	3	0.3328032724
6500	4	0.3457645307
7000	0	0.4099105274
7000	1	0.4055560239
7000	2	0.3892614345
7000	3	0.4358510876
7000	4	0.3973819912
7500	0	0.5245918309
7500	1	0.5046972772
7500	2	0.5558417040
7500	3	0.5511649406
7500	4	0.5531251959
