34000	2721579	174	1082	43	652	591	63	690	463	919	988	461	717	1015	375	278	487	862	760	608	311	157	633	617	158	163	21	606	753	425	1014	196	207	523	283	1069	951.9209275892	0.9954260670
34000	2721579	146	149	493	22	384	995	515	81	624	695	98	607	863	242	457	274	319	880	520	294	312	821	503	336	353	122	129	73	761	710	869	430	581	436	206	946.1044823527	0.9954399527
34000	2721579	985	926	853	1009	275	148	246	109	24	748	713	1057	875	146	221	73	1089	615	389	418	62	78	506	475	842	358	511	142	401	196	466	393	1069	371	415	944.9041004743	0.9954379693
34000	2721579	609	213	643	375	610	392	805	459	769	179	120	647	621	998	282	21	309	868	1068	539	415	234	35	84	893	279	382	400	716	597	33	695	274	500	703	956.8127503523	0.9929161808
34000	2721579	857	494	647	67	597	61	919	41	825	844	735	487	514	404	997	750	394	218	994	807	918	349	1018	478	290	252	978	1010	108	320	280	244	104	884	849	950.2841061968	0.8744805445
34000	2721579	734	41	246	738	99	106	143	752	867	240	56	624	308	1009	311	331	162	486	1055	923	464	858	93	549	291	798	229	534	49	750	933	88	62	335	121	952.0342230345	0.9954632186
34000	2721579	846	610	876	879	377	297	574	589	72	711	20	952	518	259	702	773	599	580	854	381	12	158	699	561	594	483	934	703	221	468	966	279	531	38	430	945.1440762109	0.9953989101
34000	2721579	823	1035	128	972	154	60	906	983	281	781	821	647	433	338	905	332	1085	1083	943	289	670	316	46	35	134	185	403	366	723	697	547	18	297	763	475	946.4387862216	0.9954453610
34000	2721579	528	1001	940	937	218	697	334	503	897	627	621	1030	974	463	465	45	349	514	525	1009	335	348	941	561	1020	76	217	68	314	265	743	639	504	249	305	949.8738396551	0.8652767457
34000	2721579	565	544	954	902	256	19	983	159	961	24	330	577	384	235	389	350	658	991	514	485	435	615	575	195	157	554	45	178	388	646	484	446	140	854	637	950.7956101206	0.9953573598
34000	5423144	174	1082	43	652	591	62	689	461	918	989	459	715	1015	373	276	484	860	758	605	311	159	631	614	160	164	20	602	751	421	1014	198	209	517	280	1069	937.9310241341	0.9957235863
34000	5423144	146	149	493	22	384	994	515	81	624	695	98	609	863	243	459	275	321	878	521	296	314	820	503	336	352	124	131	74	764	714	868	432	582	437	206	947.0199457063	0.9957551483
34000	5423144	985	926	851	1008	273	146	242	107	23	744	708	1055	873	145	218	72	1089	610	388	418	61	77	504	474	841	355	508	140	399	193	463	389	1068	367	413	931.3774984911	0.9956611589
34000	5423144	609	213	645	378	611	395	806	461	771	179	121	647	620	997	283	21	310	867	1067	539	416	233	34	83	890	278	381	399	715	594	32	693	271	498	701	949.5116901875	0.9957542682
34000	5423144	857	494	649	68	599	62	919	42	826	847	737	488	516	406	998	753	398	219	995	809	920	355	1018	484	293	255	979	1010	111	320	281	245	107	887	855	947.6480291130	0.9957411160
34000	5423144	734	41	246	737	99	106	143	751	867	242	56	624	310	1009	314	333	164	486	1055	922	465	859	93	550	294	800	231	536	49	750	934	88	61	336	120	951.6403034644	0.9957439375
34000	5423144	846	610	876	881	379	297	575	589	74	710	20	951	519	260	702	772	600	583	854	384	12	158	698	565	595	486	934	701	223	473	965	282	537	38	434	948.5290993524	0.9957937242
34000	5423144	823	1035	129	972	155	60	908	983	280	780	821	646	431	336	906	330	1085	1083	943	290	676	318	46	34	135	187	402	363	726	700	544	18	296	767	474	941.0824401516	0.9956916325
34000	5423144	528	1001	940	936	218	698	334	503	899	627	620	1030	973	462	464	44	348	512	524	1009	333	346	943	563	1020	76	219	68	311	264	747	645	502	249	303	937.7463989668	0.9956944665
34000	5423144	565	544	954	902	256	19	983	159	960	24	328	572	382	232	387	347	657	991	509	480	431	611	573	194	156	549	45	175	384	644	477	441	140	853	633	943.5994667783	0.9957707113
34000	7994794	174	1082	43	650	590	62	688	461	919	989	459	715	1015	373	276	484	861	760	606	310	157	630	613	158	163	21	601	753	419	1013	196	207	515	280	1069	929.6881980315	0.9956113988
34000	7994794	146	149	493	22	384	994	515	81	623	695	98	604	860	243	455	274	319	877	517	295	313	817	498	335	351	121	130	74	762	710	865	431	579	437	208	938.8076233966	0.9956640766
34000	7994794	985	927	854	1010	276	149	247	109	24	749	714	1057	875	150	223	75	1089	616	393	423	64	80	510	481	843	361	514	145	405	196	469	395	1069	370	414	936.3226905951	0.9955942204
34000	7994794	609	213	645	377	611	394	805	461	770	178	120	647	620	997	283	21	310	865	1068	535	414	231	34	82	889	279	380	397	716	595	32	697	272	497	705	928.9943501570	0.9956416613
34000	7994794	857	494	648	67	597	61	918	41	825	845	736	485	512	404	995	750	395	219	992	807	916	352	1017	478	292	253	977	1008	108	320	282	245	106	884	850	934.3136673743	0.9956900303
34000	7994794	734	41	246	737	98	105	143	750	865	240	57	620	306	1007	310	328	162	482	1054	919	462	853	93	545	286	797	226	532	49	748	928	88	62	331	122	937.5560152725	0.9957015127
34000	7994794	846	609	875	879	376	297	572	587	72	710	20	952	517	260	702	772	597	579	854	381	12	159	699	561	593	481	934	700	222	466	964	280	529	38	426	935.4423858688	0.9956683736
34000	7994794	823	1035	127	971	153	59	907	982	280	779	822	646	432	336	905	331	1086	1083	941	291	671	317	46	35	135	186	402	362	724	697	545	18	297	765	477	935.1985105697	0.9956459287
34000	7994794	528	1001	940	937	218	696	333	499	898	623	617	1029	972	460	462	44	348	510	521	1006	334	346	936	556	1018	76	217	65	311	263	739	634	498	248	303	933.8229181164	0.8792730014
34000	7994794	565	545	954	903	256	19	983	160	962	24	332	579	386	236	391	352	662	992	514	485	435	618	581	199	161	554	48	181	388	650	484	446	145	855	642	932.6271909040	0.9955762296
34000	10704752	174	1082	43	652	591	62	690	463	919	987	460	715	1013	373	274	485	861	758	605	310	157	630	614	158	163	20	603	753	422	1010	195	206	520	277	1068	932.2753377272	0.9954537977
34000	10704752	146	149	494	22	382	994	516	81	624	695	97	609	864	246	459	276	320	881	522	295	313	821	506	338	354	124	132	75	766	713	871	431	584	437	210	932.8408945136	0.9954034959
34000	10704752	985	927	854	1009	276	147	244	107	23	747	711	1057	875	144	219	72	1089	613	388	418	61	77	506	476	844	355	511	141	402	194	467	393	1070	368	413	933.3932101895	0.9954889908
34000	10704752	609	214	645	379	612	396	805	462	769	181	122	648	620	998	286	22	312	867	1067	535	414	234	36	85	892	278	383	401	711	591	34	690	272	497	700	939.3827883563	0.9954285702
