1500	0.1311745779	0.9965942599	0.2070602858
2000	0.1408584499	0.9989764270	0.0054461386
2500	0.1625861466	0.9968472855	0.0041730759
3000	0.1745622449	0.9988070970	0.0017214956
3500	0.1992106090	0.9948407511	0.2263888826
4000	0.2190381350	0.9911294365	0.2293559157
4500	0.2271868814	0.9940729679	0.3096972833
5000	0.2653028222	0.9887722832	0.1667513582
5500	0.2794668412	0.9878142994	0.2710699189
6000	0.3358080158	0.9708177850	0.8565613103
6500	0.3986105674	0.9401304719	0.9838914289
7000	0.4070806907	0.9370448001	0.9840211346
7500	0.5368351310	0.8744063467	0.9619040578
