miss	0	1
1500	params_1.100000	0.0140184
2000	params_1.500000	0.06306669999999999
2500	params_1.500000	0.156805
3000	params_1.300000	0.351535
3500	params_1.300000	0.499471
4000	params_1.100000	0.598428
4500	params_1.100000	0.9447399999999999
5000	params_1.100000	0.943492
5500	params_1.100000	0.988612
6000	params_1.100000	0.9788889999999999
6500	params_1.100000	0.9717520000000001
7000	params_1.100000	0.9439540000000001
7500	params_1.300000	0.947205
