0.0000000000	0.0000000000
0.0119685602	0.2268188302
0.0150053591	0.3295292439
0.0191139693	0.4136947218
0.0216148625	0.4793152639
0.0246516613	0.5242510699
0.0259462033	0.5423365488
0.0273744347	0.6091461236
0.0307069745	0.6698821008
0.0321543408	0.5556348074
0.0347536301	0.7145409075
0.0373720543	0.7441943551
0.0426089026	0.7667023937
0.0448374419	0.5756062767
0.0561771007	0.7820650232
0.0653804930	0.6019971469
0.0780766484	0.7931404073
0.0895683453	0.7213270142
0.0923544123	0.6219686163
0.1010791367	0.7691943128
0.1128302785	0.8088603073
0.1294964029	0.8322274882
0.1413669065	0.8658767773
0.1557553957	0.8962085308
0.1580576053	0.8299392640
0.1794964029	0.9203791469
0.2050359712	0.9274881517
0.2399280576	0.9381516588
0.2788671024	0.8589720790
0.3039568345	0.9438388626
0.3129992738	0.8909834608
0.3464052288	0.9180152943
0.3553956835	0.9476303318
0.3812636166	0.9388226925
0.4183006536	0.9498488351
0.4625998548	0.9578516806
0.5141612200	0.9637204339
0.5911401598	0.9674550951
0.6753812636	0.9740352125
0.7734204793	0.9763471457
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
