1500	0.1073649850	1.0000000000	0.0044334747
2000	0.1232600421	1.0000000000	0.0067326064
2500	0.1356431044	1.0000000000	0.0093313980
3000	0.1700516290	0.9886452511	0.7956604413
3500	0.2139446032	0.9710439342	0.9912989895
4000	0.2394657620	0.9698991981	0.9867653665
4500	0.2800397543	0.9481534403	0.9808841945
5000	0.3658277371	0.9189078904	0.9693185755
5500	0.4479095585	0.8739499157	0.9511340492
6000	0.5703788476	0.8050186214	0.9187459575
6500	0.7478450645	0.6982654532	0.8591563180
7000	0.8265950659	0.6263853394	0.8279931300
7500	0.9689307585	0.5176352190	0.7546727920
