1500	0.1055953861	0.9990016639	0.2035150690
2000	0.1411122327	0.9905996968	0.6372873681
2500	0.1464433681	0.9946807761	0.6040727369
3000	0.1866905467	0.9756486564	0.9911424023
3500	0.2091076315	0.9702561959	0.9889073081
4000	0.2067175317	0.9750287275	0.9904432385
4500	0.2637568179	0.9582799912	0.9807395729
5000	0.3684602136	0.9175916678	0.6316448621
5500	0.4333120950	0.8807964540	0.9537943809
6000	0.4973500500	0.8661460559	0.8092759523
6500	0.6310041549	0.7776661034	0.9027530043
7000	0.7133818899	0.7472179130	0.8831283206
7500	0.9182182075	0.5970418166	0.7944489411
